customer_age,order_value,discount_applied,delivery_time_days,product_category_Books,product_category_Electronics,product_category_Fashion,product_category_Home & Kitchen,product_category_Sports,payment_method_Card,payment_method_UPI,payment_method_Wallet,order_status_Delivered,order_status_Returned,cluster
-0.6014781370632168,1.6620239142984967,0,4,0,0,0,0,0,0,0,0,0,0,c2
-0.237531751724518,1.535565068534302,1,3,0,1,0,0,0,0,0,0,0,1,c2
0.635939573088359,-0.6663408621285104,1,10,0,0,1,0,0,0,0,1,0,1,c3
-1.474949461876094,-0.3691017305004339,1,6,0,0,0,1,0,0,0,0,0,0,c1
-0.5286888599954771,1.6967731135507629,1,3,1,0,0,0,0,1,0,0,0,0,c2
0.0536253565464409,0.8394652577596974,0,1,1,0,0,0,0,1,0,0,1,0,c2
-1.183792353605135,0.1575230999803916,1,6,0,0,0,0,0,0,0,1,0,0,c1
-0.237531751724518,0.7012390121033062,0,2,0,0,0,0,0,0,0,1,0,1,c2
-0.6742674141309566,0.715358769130441,1,7,0,0,0,0,0,1,0,0,0,1,c1
-0.1647424746567783,-0.2388967981054816,1,4,0,0,0,0,1,0,0,0,0,1,c2
-1.474949461876094,0.0482521811102616,0,7,0,0,0,1,0,0,0,1,0,0,c1
0.2719931877496602,0.7885751831782016,0,9,0,1,0,0,0,1,0,0,1,0,c3
0.8543074042915783,1.005737326966407,1,3,0,1,0,0,0,0,1,0,0,1,c2
0.1264146336141807,0.8936157891576975,1,1,0,0,0,1,0,1,0,0,1,0,c2
1.2910430666980168,0.1455156922898215,0,10,1,0,0,0,0,0,1,0,1,0,c3
-1.183792353605135,-0.2160946537055982,1,5,0,0,1,0,0,0,0,1,0,0,c1
0.927096681359318,0.9823976212403412,0,10,0,0,1,0,0,0,0,1,1,0,c3
0.0536253565464409,0.5326103750985296,1,10,0,0,0,0,1,0,0,1,1,0,c3
-1.474949461876094,-1.5081759344735386,0,7,0,0,0,0,0,1,0,0,1,0,c3
0.5631502960206192,-0.3858938550603382,1,1,1,0,0,0,0,1,0,0,0,1,c2
-0.3103210287922578,0.1288583089500568,0,6,0,0,0,0,1,0,1,0,0,0,c1
0.0536253565464409,1.6432990953622142,0,4,0,0,0,0,1,0,0,1,1,0,c2
-0.6742674141309566,1.3899813908365353,0,7,0,0,0,0,1,0,0,1,0,1,c1
1.2910430666980168,0.152273806612451,0,10,0,1,0,0,0,0,0,0,1,0,c3
1.6549894520367154,0.4576717998308587,0,6,0,0,0,0,0,1,0,0,0,0,c1
1.6549894520367154,0.9691494714809852,0,4,0,0,1,0,0,0,1,0,0,1,c2
-0.6742674141309566,-0.9375833595958925,1,6,0,0,0,0,0,0,0,1,0,0,c1
-1.6205280160115734,0.4511045689034272,1,9,0,1,0,0,0,1,0,0,1,0,c3
-1.111003076537395,-1.559985337171612,1,6,0,1,0,0,0,0,0,1,1,0,c3
-0.0919531975890385,1.4831268734755767,0,6,0,1,0,0,0,1,0,0,1,0,c1
0.7815181272238385,-1.0194933894514138,0,1,0,1,0,0,0,0,0,1,1,0,c2
0.927096681359318,-0.166078993500634,1,7,0,0,0,1,0,0,1,0,0,0,c3
-0.4558995829277373,-0.3740829449824717,0,9,0,0,1,0,0,1,0,0,0,1,c1
0.4175717418851397,-0.1193644931890913,0,4,1,0,0,0,0,0,1,0,1,0,c2
0.9998859584270576,0.2684109134921973,0,10,0,0,0,1,0,0,1,0,1,0,c3
1.5822001749689758,1.0261758857963406,1,1,0,0,0,1,0,0,0,1,0,0,c2
1.0726752354947977,-0.8887551063934088,1,6,0,1,0,0,0,0,0,0,1,0,c3
0.5631502960206192,1.43760960504715,1,2,0,0,0,0,0,0,1,0,1,0,c2
-1.693317293079313,-1.6711370189061914,0,1,0,1,0,0,0,1,0,0,0,1,c2
-0.5286888599954771,1.5656670992461266,1,7,0,1,0,0,0,0,1,0,0,0,c1
-1.402160184808354,0.1176481201453127,0,2,0,0,0,1,0,0,0,1,0,1,c2
-0.6014781370632168,1.5381111161731906,0,3,0,0,1,0,0,0,0,1,0,1,c2
0.7087288501560988,-1.435880252096732,1,7,0,0,0,0,0,1,0,0,0,1,c3
-0.3831103058599975,-0.0173176686945739,0,6,1,0,0,0,0,1,0,0,1,0,c1
1.4366216208334963,0.0464822990415523,0,3,0,0,0,0,0,0,0,1,0,0,c2
1.7277787291044553,0.264628334447652,0,4,0,1,0,0,0,0,1,0,0,1,c2
-1.6205280160115734,-0.6906307741674358,0,10,0,1,0,0,0,1,0,0,0,0,c1
0.5631502960206192,-0.0023277079540372,0,5,0,0,0,1,0,0,1,0,1,0,c1
0.0536253565464409,-1.0025398561382173,0,8,1,0,0,0,0,0,0,0,0,0,c3
-1.3293709077406144,-1.7167006046290412,1,1,0,1,0,0,0,0,0,0,0,1,c2
-0.6742674141309566,1.3737478809184598,1,5,0,1,0,0,0,0,1,0,0,0,c1
-0.6742674141309566,-1.3099856351918724,0,7,0,0,1,0,0,0,0,1,1,0,c3
1.5822001749689758,-0.2337050504669756,1,10,0,1,0,0,0,1,0,0,0,1,c3
-0.7470566911986963,-0.1485864953068786,1,5,0,0,0,1,0,1,0,0,0,1,c1
1.3638323437657565,-0.5700472070230809,0,10,0,1,0,0,0,1,0,0,1,0,c3
0.5631502960206192,1.5462671706547693,1,9,0,0,0,1,0,0,0,0,0,1,c3
1.7277787291044553,-1.3915026698219866,1,7,0,0,0,1,0,0,0,1,0,1,c3
1.4366216208334963,0.7289479826032758,0,1,0,1,0,0,0,0,1,0,0,0,c2
-0.4558995829277373,0.8553731430624353,1,9,0,0,0,1,0,0,0,1,0,0,c3
0.2719931877496602,-0.4213785168058666,1,4,1,0,0,0,0,0,0,1,0,0,c2
-0.8198459682664361,-1.0689265745901493,1,9,0,0,0,1,0,0,0,1,0,0,c3
-1.183792353605135,-0.2841628303005231,1,5,0,0,0,0,0,1,0,0,0,1,c1
0.4175717418851397,-0.198957254769086,1,2,0,0,0,1,0,0,1,0,0,0,c2
0.8543074042915783,-1.498491409276001,1,1,1,0,0,0,0,0,1,0,1,0,c2
-1.474949461876094,-1.0666149205321285,1,6,0,0,1,0,0,0,0,0,0,1,c1
-0.237531751724518,-0.894021242413867,0,8,1,0,0,0,0,0,0,0,0,1,c3
0.3447824648174,1.4766522771369914,1,4,0,0,0,0,1,1,0,0,0,0,c2
1.4366216208334963,0.379229952839557,1,8,0,0,0,0,0,0,0,1,0,0,c3
-0.8926352453341758,-0.3660574210579035,1,10,0,0,1,0,0,0,0,0,0,1,c3
0.635939573088359,-1.3899124427134633,0,4,0,1,0,0,0,0,0,1,0,1,c2
-0.0191639205212987,-1.299303182832675,1,10,0,0,1,0,0,0,0,0,0,0,c3
-1.0382137994696552,-0.7948152119772939,1,5,0,0,0,1,0,0,1,0,0,0,c1
-1.5477387389438335,-0.9807342353456164,1,2,0,0,0,1,0,0,0,0,0,1,c2
-1.5477387389438335,0.9984304228825834,0,9,0,0,0,0,1,0,0,0,0,1,c1
0.9998859584270576,-1.2968483662282562,1,1,0,0,0,1,0,0,0,1,0,1,c2
-1.0382137994696552,1.3940531020826308,0,8,0,1,0,0,0,0,0,0,0,0,c1
1.2910430666980168,0.0402645531538577,0,10,0,0,0,0,0,0,0,1,1,0,c3
1.7277787291044553,0.9283214782242932,0,5,0,0,0,0,1,1,0,0,0,0,c2
1.2910430666980168,-1.3188659237317015,0,2,0,1,0,0,0,1,0,0,1,0,c2
-1.183792353605135,0.7814689873702118,0,5,0,0,0,0,1,0,0,1,0,1,c1
0.2719931877496602,0.8613845664567906,1,4,0,0,0,0,0,0,0,1,0,1,c2
1.0726752354947977,1.613835681891676,1,5,0,0,0,0,0,0,0,0,1,0,c2
0.4175717418851397,-0.7979184707036353,1,3,0,0,1,0,0,0,0,1,0,0,c2
0.5631502960206192,-0.3663339212700652,0,2,1,0,0,0,0,0,1,0,0,1,c2
-1.5477387389438335,0.193396546288198,0,7,0,0,1,0,0,0,1,0,1,0,c1
-1.0382137994696552,-1.6465958706338806,0,7,0,0,0,0,0,0,0,0,0,0,c1
0.7087288501560988,1.463245525733096,1,10,0,0,0,0,0,0,0,0,0,1,c3
-1.474949461876094,0.798647089383641,1,7,0,0,0,0,1,0,1,0,0,1,c1
0.0536253565464409,0.9090324304286762,0,2,0,0,0,0,0,0,0,1,1,0,c2
-1.402160184808354,1.274854843107836,0,2,0,0,0,0,1,0,0,0,0,1,c2
0.2719931877496602,-1.1802256295342564,1,9,0,0,1,0,0,0,0,1,1,0,c3
1.2910430666980168,1.1332193638710368,0,10,1,0,0,0,0,0,1,0,1,0,c3
-1.0382137994696552,1.430473934597254,1,3,1,0,0,0,0,0,1,0,0,0,c2
1.7277787291044553,0.955702017000172,0,5,0,0,1,0,0,0,0,1,0,0,c2
0.0536253565464409,0.3138313366686488,1,4,0,0,0,0,0,0,1,0,1,0,c2
-0.3103210287922578,-0.8257607788693677,1,8,0,0,0,0,1,0,0,1,0,0,c3
0.7087288501560988,-0.5255812008226185,0,8,0,0,0,0,1,0,1,0,1,0,c3
0.0536253565464409,-0.575480366014337,1,2,0,0,1,0,0,1,0,0,1,0,c2
-1.5477387389438335,-1.1760837405693385,1,9,0,0,0,0,1,0,0,1,0,0,c3
0.1264146336141807,1.4246997118925195,0,9,0,0,0,1,0,0,1,0,0,1,c1
-0.4558995829277373,0.355975863930455,1,7,0,0,0,0,1,0,1,0,1,0,c3
1.6549894520367154,-0.1991790163605658,1,5,1,0,0,0,0,1,0,0,1,0,c3
-1.183792353605135,0.323995877462934,1,5,0,0,1,0,0,0,1,0,0,0,c1
0.8543074042915783,1.631423621783031,1,2,0,0,0,0,1,0,1,0,1,0,c2
-1.402160184808354,-0.7948194226404233,1,4,0,1,0,0,0,0,0,0,0,1,c1
1.3638323437657565,1.2192754933546055,0,9,0,0,0,1,0,1,0,0,1,0,c3
-1.693317293079313,1.4415788568237635,1,4,0,0,0,1,0,0,0,1,0,0,c2
-1.3293709077406144,-0.8875410318577756,0,7,0,1,0,0,0,0,0,0,1,0,c1
1.5822001749689758,1.522618682965884,0,9,0,0,0,0,1,0,0,1,0,1,c1
-0.8198459682664361,-0.8352768775417309,1,2,0,0,0,0,0,0,1,0,0,1,c2
0.7815181272238385,-0.5445516417747805,1,9,0,0,0,0,1,0,1,0,1,0,c3
0.0536253565464409,0.7394423586760278,0,4,0,0,0,0,1,0,1,0,0,0,c2
0.7087288501560988,-1.126166329170726,0,7,1,0,0,0,0,0,0,1,1,0,c3
0.5631502960206192,0.0674219267838802,1,10,0,0,0,0,0,0,0,1,0,1,c3
0.1264146336141807,1.0603847166136715,1,2,0,0,0,0,0,0,0,0,0,1,c2
1.0726752354947977,1.4177310644134216,0,9,1,0,0,0,0,0,1,0,1,0,c3
1.2910430666980168,0.3824300568178737,1,4,0,0,1,0,0,0,0,1,1,0,c2
0.2719931877496602,-1.6624012964671373,1,4,1,0,0,0,0,1,0,0,0,0,c2
-1.402160184808354,-1.233792282311651,0,7,0,0,0,0,1,0,1,0,0,1,c1
0.927096681359318,-1.2483317020973457,1,10,0,0,1,0,0,0,0,0,1,0,c3
-1.111003076537395,-0.9160851172117352,0,7,0,0,0,0,0,0,0,0,1,0,c1
-1.402160184808354,-0.0958647822641097,1,9,0,0,1,0,0,0,1,0,0,1,c1
-1.402160184808354,1.1618308198350662,1,3,0,0,0,0,1,0,1,0,0,1,c2
1.6549894520367154,-0.7032360960223758,1,4,0,1,0,0,0,0,0,1,1,0,c3
-1.693317293079313,0.7525010285945627,0,2,0,0,0,0,1,0,1,0,0,1,c2
1.4366216208334963,0.0426463849307016,0,6,0,0,0,1,0,1,0,0,0,0,c1
0.1264146336141807,0.4848853156359396,0,1,0,0,0,0,0,0,1,0,0,0,c2
0.9998859584270576,0.2332546834707593,1,7,0,0,0,1,0,1,0,0,0,1,c3
-1.6205280160115734,-0.6572037231377901,1,9,0,1,0,0,0,0,1,0,0,1,c3
-1.6205280160115734,1.5644067074160704,0,8,0,0,0,0,1,1,0,0,0,1,c1
-1.5477387389438335,-0.0905579431667344,0,4,0,0,0,0,1,0,0,0,0,1,c1
0.4903610189528795,-0.6223983817104658,0,3,0,0,0,0,1,0,1,0,0,0,c2
1.1454645125625371,-1.4739278041336668,0,9,0,0,0,0,1,0,0,1,0,1,c3
-0.6014781370632168,1.6404681261849048,0,7,0,0,0,0,1,0,0,0,1,0,c1
0.1264146336141807,-0.6935277104004385,0,5,1,0,0,0,0,0,0,1,1,0,c1
-0.237531751724518,-0.442865530755012,1,5,0,0,0,1,0,0,0,0,0,0,c1
-1.3293709077406144,0.8228331383987089,1,10,0,0,1,0,0,0,0,1,0,0,c1
-1.693317293079313,1.0479562426101652,1,8,1,0,0,0,0,0,0,0,0,1,c1
0.3447824648174,-1.408863233904355,1,7,0,0,0,1,0,0,1,0,0,0,c3
-1.6205280160115734,0.837343083542498,0,5,0,0,1,0,0,0,0,0,0,1,c1
-0.6014781370632168,-0.828545430752254,1,1,0,1,0,0,0,0,0,0,1,0,c2
-0.3831103058599975,0.115688758235782,1,5,0,1,0,0,0,1,0,0,0,0,c1
-0.0191639205212987,0.8088032088516676,0,7,0,0,1,0,0,1,0,0,0,1,c1
-1.111003076537395,0.7343081567669562,0,5,0,0,0,0,1,0,0,1,0,1,c1
1.4366216208334963,-0.1359643307994214,0,5,0,0,1,0,0,0,1,0,0,1,c1
0.7815181272238385,-1.3762081377817594,0,3,0,0,0,0,1,0,0,1,0,0,c2
0.635939573088359,0.1233325153699544,0,1,0,0,0,1,0,0,1,0,0,0,c2
0.1992039106819204,-0.6012468172572929,1,6,0,0,0,0,0,1,0,0,0,0,c1
-1.0382137994696552,1.5846459615245476,1,5,0,0,1,0,0,0,1,0,0,1,c1
1.2910430666980168,-0.3774304221703163,1,3,1,0,0,0,0,0,1,0,1,0,c2
-0.3103210287922578,0.2315535755664963,0,3,1,0,0,0,0,1,0,0,1,0,c2
-0.0191639205212987,-0.7868710942065602,0,4,1,0,0,0,0,0,0,1,0,0,c2
0.4903610189528795,-0.930461724689761,0,9,0,0,0,0,1,0,0,0,0,0,c3
0.4903610189528795,1.0518918090817442,1,2,0,1,0,0,0,1,0,0,0,1,c2
-1.474949461876094,0.5322061514381105,0,7,0,0,0,1,0,0,0,0,0,1,c1
0.1264146336141807,-0.0411752859855513,0,2,0,0,1,0,0,1,0,0,1,0,c2
0.5631502960206192,-1.3212196844210162,1,1,0,0,0,0,1,0,0,0,1,0,c2
-1.0382137994696552,-0.162606599973285,0,6,0,0,0,1,0,0,0,0,1,0,c1
-1.111003076537395,0.1574487115984394,1,10,0,0,0,0,0,1,0,0,0,1,c1
1.7277787291044553,-0.3055319456820463,0,5,0,0,1,0,0,0,1,0,1,0,c1
-0.4558995829277373,0.7763965418537044,1,7,0,0,1,0,0,1,0,0,0,0,c1
-0.5286888599954771,1.4737062165008128,1,2,1,0,0,0,0,0,0,0,0,1,c2
0.635939573088359,1.4027382965641322,1,9,0,0,0,0,0,1,0,0,0,0,c3
-1.402160184808354,1.372528192165321,0,2,1,0,0,0,0,0,0,1,0,1,c2
1.2910430666980168,0.1354971211506875,1,1,0,1,0,0,0,0,1,0,0,1,c2
0.9998859584270576,-0.0914506037501595,1,4,0,0,0,0,1,0,0,1,0,1,c2
-1.2565816306728743,-1.7445948443067023,1,6,1,0,0,0,0,1,0,0,1,0,c3
1.0726752354947977,-0.9887597592701848,0,10,0,0,0,0,0,0,0,0,1,0,c3
-0.5286888599954771,0.2454038501533516,0,2,1,0,0,0,0,1,0,0,0,0,c2
1.1454645125625371,0.1664960231090667,0,1,0,1,0,0,0,0,0,0,1,0,c2
-0.9654245224019156,-1.5303464794040176,0,6,1,0,0,0,0,0,1,0,0,1,c1
0.5631502960206192,-0.6225415442568643,1,7,0,0,0,1,0,0,1,0,1,0,c3
1.509410897901236,-0.8932240235280406,0,10,1,0,0,0,0,1,0,0,1,0,c3
-1.5477387389438335,-1.215877314250583,1,9,1,0,0,0,0,0,1,0,0,1,c3
-1.402160184808354,-1.7600985059490215,1,3,0,0,0,0,0,0,1,0,1,0,c2
1.6549894520367154,-0.4364807618965195,1,4,0,1,0,0,0,0,0,0,1,0,c2
-1.3293709077406144,-1.3806868797970264,0,1,0,0,1,0,0,0,0,0,0,1,c2
0.4175717418851397,0.2438248514798401,1,4,0,0,0,0,0,0,0,1,0,0,c2
1.6549894520367154,-0.7672887035462638,0,4,1,0,0,0,0,0,1,0,0,1,c2
-0.6014781370632168,-0.9694440439414148,0,2,0,0,0,1,0,0,0,1,0,1,c2
-0.7470566911986963,0.1812038694199357,0,8,1,0,0,0,0,0,0,1,0,1,c1
-0.8926352453341758,1.0291486139656718,0,7,0,0,0,0,1,0,0,1,0,0,c1
-0.6742674141309566,-0.3457086897080629,1,9,0,0,0,0,1,1,0,0,1,0,c3
-0.0191639205212987,0.5824112914838961,0,4,0,0,0,0,0,0,1,0,0,0,c2
1.0726752354947977,-0.6451892976753375,1,2,0,0,0,1,0,0,0,0,0,0,c2
-1.474949461876094,-0.1877863654868828,0,7,1,0,0,0,0,0,0,1,1,0,c1
0.1264146336141807,0.3171605676495996,0,9,0,0,1,0,0,0,0,0,0,1,c1
-1.5477387389438335,0.3969961441367209,1,9,0,0,1,0,0,0,1,0,0,1,c1
-0.0919531975890385,1.4778902120970243,0,7,1,0,0,0,0,0,0,1,0,1,c1
0.2719931877496602,0.3378405378322833,0,8,0,0,0,0,1,0,1,0,0,0,c1
0.1992039106819204,0.0650962371820948,1,3,0,0,1,0,0,0,1,0,0,0,c2
0.7815181272238385,-0.116286498441526,1,2,0,0,0,1,0,1,0,0,0,1,c2
-1.2565816306728743,0.879435679292375,1,3,0,1,0,0,0,1,0,0,0,0,c2
0.9998859584270576,-1.423823720002986,1,4,0,0,0,0,1,0,1,0,1,0,c3
-1.474949461876094,0.983615906439104,0,2,0,0,0,0,1,1,0,0,0,0,c2
-0.3103210287922578,1.089112667590947,0,1,0,1,0,0,0,0,0,1,0,0,c2
0.1992039106819204,1.375517762987169,0,7,0,0,0,1,0,0,0,1,0,1,c1
1.2910430666980168,-1.004400969241396,1,2,0,0,0,0,1,0,0,1,0,0,c2
-0.6742674141309566,-0.8954093576921807,1,2,0,1,0,0,0,0,1,0,1,0,c2
-0.6742674141309566,-0.4371600822147236,1,2,0,0,0,0,1,0,0,0,1,0,c2
0.4903610189528795,1.3970974115251609,1,2,0,0,1,0,0,1,0,0,1,0,c2
1.4366216208334963,-0.5947160787436493,0,2,0,0,0,0,1,0,1,0,0,0,c2
-0.3831103058599975,1.483960584775191,0,7,0,0,0,1,0,0,1,0,0,0,c1
0.927096681359318,-0.8475874529776153,0,8,0,1,0,0,0,0,0,0,1,0,c3
-1.402160184808354,0.8944958177517341,1,7,0,0,0,1,0,0,0,0,0,0,c1
-0.6742674141309566,-0.0998242091600884,0,4,0,0,0,0,1,0,1,0,1,0,c2
-0.6014781370632168,0.485056549269867,0,9,0,0,0,1,0,0,0,0,0,0,c1
-0.1647424746567783,-0.224412116940469,0,8,0,0,0,1,0,0,1,0,1,0,c3
-0.4558995829277373,0.2209974431011802,1,4,0,0,0,1,0,0,0,0,0,0,c2
-1.6205280160115734,-0.9005225062856053,1,9,0,0,0,1,0,0,1,0,0,1,c3
0.7087288501560988,1.2858530952017355,0,2,1,0,0,0,0,0,0,0,0,0,c2
0.8543074042915783,-0.4028361599385233,0,4,0,0,0,0,1,0,1,0,0,0,c2
-1.0382137994696552,1.3274530433654772,0,5,0,0,0,0,1,1,0,0,1,0,c1
-0.3831103058599975,0.4540787006271345,1,1,1,0,0,0,0,1,0,0,1,0,c2
-1.183792353605135,0.1704905388644567,1,6,0,0,0,0,0,0,0,0,0,0,c1
0.5631502960206192,1.460307886423176,0,10,0,0,0,1,0,1,0,0,0,1,c1
0.3447824648174,0.4754857119768221,0,2,0,0,0,1,0,0,0,1,0,1,c2
-1.5477387389438335,0.4801005987666054,1,8,0,1,0,0,0,0,0,0,0,1,c1
0.4175717418851397,1.1526291173430294,0,3,0,0,0,1,0,0,0,1,0,0,c2
-0.0191639205212987,0.1498582895305723,1,8,0,1,0,0,0,0,0,0,0,0,c3
-1.5477387389438335,-0.0698681481034153,0,10,1,0,0,0,0,1,0,0,0,0,c1
-0.5286888599954771,0.4475942794079138,0,9,0,0,0,0,0,0,1,0,0,0,c1
-1.3293709077406144,-0.0252435402584136,0,6,0,0,1,0,0,0,0,0,0,1,c1
0.4175717418851397,-1.432725061858462,1,2,0,0,0,1,0,0,1,0,0,0,c2
0.635939573088359,-0.2181298075514576,0,7,0,0,0,0,0,1,0,0,1,0,c3
0.5631502960206192,0.2535107802317539,0,3,0,0,0,0,0,1,0,0,0,1,c2
-0.0191639205212987,0.1978065141390188,0,1,0,0,0,1,0,1,0,0,0,1,c2
-1.402160184808354,-1.1159540675276414,1,1,0,0,1,0,0,0,0,1,0,1,c2
0.5631502960206192,-0.8205479779152148,1,2,1,0,0,0,0,0,1,0,0,1,c2
0.7087288501560988,-0.1419308404537302,1,5,0,1,0,0,0,0,1,0,0,1,c1
0.9998859584270576,1.562699985294301,0,2,0,0,0,0,1,1,0,0,0,0,c2
0.9998859584270576,0.919632073079662,0,4,0,0,0,0,1,1,0,0,0,0,c2
-1.111003076537395,0.4173097866271501,0,2,0,0,0,0,1,0,0,1,1,0,c2
0.4175717418851397,0.404246906045486,1,10,0,0,0,1,0,1,0,0,0,0,c3
-0.7470566911986963,-0.9429758155102316,1,3,0,1,0,0,0,1,0,0,1,0,c2
0.8543074042915783,-0.8694927261309442,1,7,0,0,0,0,0,0,0,1,0,0,c3
0.1264146336141807,-1.430080765413221,0,8,0,0,1,0,0,0,1,0,1,0,c3
0.9998859584270576,-0.3778458742657468,0,4,0,0,1,0,0,0,0,1,0,1,c2
1.4366216208334963,-0.1824921583788956,1,5,1,0,0,0,0,0,0,0,0,0,c1
1.0726752354947977,-1.4231836992073226,0,8,0,1,0,0,0,0,1,0,1,0,c3
0.635939573088359,-1.5042459822194654,0,10,0,0,0,0,1,0,0,1,0,1,c3
1.3638323437657565,-1.0683244497626505,1,6,0,1,0,0,0,0,0,0,0,0,c3
1.3638323437657565,0.195813466924453,1,7,1,0,0,0,0,0,0,1,0,1,c3
-0.237531751724518,1.254163644490141,0,3,0,1,0,0,0,0,0,1,0,1,c2
-0.6742674141309566,1.080886435390546,1,10,0,1,0,0,0,1,0,0,0,1,c1
0.4175717418851397,-0.3905031276326155,1,7,0,1,0,0,0,0,0,1,0,1,c3
1.509410897901236,1.4019256385801653,1,2,0,0,0,0,1,0,0,1,0,0,c2
-0.6014781370632168,1.2226398131949674,1,8,1,0,0,0,0,0,0,1,1,0,c3
-0.9654245224019156,-0.0146368798355453,0,6,0,0,1,0,0,0,0,0,0,0,c1
1.6549894520367154,0.7546863627587026,1,1,0,0,0,0,1,0,1,0,0,1,c2
0.1992039106819204,0.4623414252413236,1,7,0,0,1,0,0,0,0,1,0,1,c1
1.218253789630277,0.3907910302384144,0,4,0,0,0,0,0,0,1,0,1,0,c2
-0.5286888599954771,0.6786459973055148,1,10,0,1,0,0,0,0,1,0,0,1,c1
-0.5286888599954771,0.1942471002403295,0,1,0,0,0,0,1,0,0,1,1,0,c2
1.2910430666980168,-0.2183950793286075,0,10,0,0,0,0,0,0,1,0,1,0,c3
0.4903610189528795,-0.5114179336098139,0,10,0,0,0,0,1,1,0,0,1,0,c3
-0.9654245224019156,0.4981067978621432,1,10,1,0,0,0,0,0,1,0,0,1,c1
0.7815181272238385,1.1544439131517854,1,5,0,0,0,0,1,0,0,1,0,1,c2
0.7087288501560988,0.7543831950133885,1,5,0,0,1,0,0,1,0,0,0,1,c2
0.635939573088359,-0.7729730987709054,0,4,1,0,0,0,0,0,1,0,0,1,c2
-1.111003076537395,0.9503881601309144,1,1,0,0,0,1,0,0,1,0,0,1,c2
0.9998859584270576,-0.5100649071909116,0,1,0,0,0,0,0,0,1,0,0,0,c2
-0.0191639205212987,-1.2061127864535874,0,4,0,0,0,0,1,0,0,0,1,0,c2
-0.8926352453341758,-0.013654391772027,0,5,0,0,0,1,0,0,0,1,1,0,c1
1.1454645125625371,-0.4076826332004213,1,5,0,0,0,1,0,1,0,0,0,0,c1
1.7277787291044553,-1.2891568882452842,0,10,0,0,0,1,0,0,0,1,0,0,c3
-1.474949461876094,-1.0569654841940022,1,7,1,0,0,0,0,0,0,1,0,1,c1
-0.3103210287922578,-0.3785251945839508,1,2,0,0,0,0,0,0,1,0,1,0,c2
1.7277787291044553,0.0274823834474846,0,2,0,0,0,0,1,0,0,0,1,0,c2
-1.6205280160115734,0.2141410799721988,1,6,0,1,0,0,0,0,1,0,0,0,c1
-0.9654245224019156,0.7931367349016795,1,5,0,0,1,0,0,0,0,1,1,0,c1
-1.111003076537395,-1.0353395183615877,0,6,0,0,0,1,0,0,0,1,0,0,c1
0.3447824648174,1.6388133355750645,0,7,1,0,0,0,0,0,1,0,1,0,c1
0.7087288501560988,-1.4391000058363193,0,10,0,0,0,1,0,0,0,1,1,0,c3
-0.0191639205212987,-0.7722979891158307,1,5,0,0,0,1,0,1,0,0,0,0,c1
-0.9654245224019156,1.474994679418398,1,7,1,0,0,0,0,0,0,0,0,0,c1
-0.9654245224019156,0.81847790916857,1,4,0,0,0,0,0,0,1,0,1,0,c2
-1.3293709077406144,0.4657141664079444,1,4,0,1,0,0,0,0,1,0,1,0,c1
-0.6014781370632168,-0.8512914329770792,0,4,0,0,0,0,1,1,0,0,0,0,c2
0.4175717418851397,1.6850253634198364,1,9,0,0,0,0,0,0,0,1,0,0,c3
1.5822001749689758,1.6798027375850484,0,7,0,0,1,0,0,1,0,0,1,0,c1
-1.0382137994696552,0.3266303490275395,0,6,0,0,0,0,0,0,0,0,0,0,c1
1.0726752354947977,0.1198727538319935,0,4,0,0,0,0,0,1,0,0,0,1,c2
-1.111003076537395,0.956914687981429,1,7,0,1,0,0,0,0,0,0,0,0,c1
1.1454645125625371,-1.3752270532726174,0,9,0,1,0,0,0,0,0,1,0,1,c3
-1.474949461876094,-0.1268173669280659,1,8,0,0,0,0,0,0,0,0,0,0,c1
-0.3103210287922578,1.3284790416146657,0,3,1,0,0,0,0,1,0,0,0,0,c2
-0.237531751724518,-0.6040721722170964,1,3,0,0,0,0,1,0,1,0,0,0,c2
-0.6014781370632168,-0.9789292644174956,0,3,1,0,0,0,0,0,0,1,1,0,c2
0.4903610189528795,0.9139041676693505,0,6,0,0,0,0,1,1,0,0,0,0,c1
0.635939573088359,0.535515732657791,1,7,0,0,0,0,1,1,0,0,0,0,c1
-0.3831103058599975,-0.8289664970651903,0,7,0,1,0,0,0,0,1,0,1,0,c3
0.4175717418851397,-0.4963114778560317,0,7,0,1,0,0,0,0,0,0,0,1,c1
1.6549894520367154,0.8109688932545372,0,9,0,0,0,1,0,1,0,0,0,0,c1
-0.5286888599954771,1.1500928945847757,1,9,0,0,0,0,0,0,0,0,1,0,c3
-0.237531751724518,-1.5494825397726015,1,2,0,0,0,0,0,0,0,0,1,0,c2
1.4366216208334963,0.5952846922247391,1,7,1,0,0,0,0,1,0,0,0,0,c1
0.4903610189528795,0.9639057923305502,0,1,0,1,0,0,0,0,1,0,0,0,c2
-1.5477387389438335,-1.3614399386327027,1,9,0,0,0,0,0,0,0,0,0,1,c3
-1.0382137994696552,-1.2868606732854042,0,6,0,1,0,0,0,0,1,0,0,0,c1
-0.3103210287922578,0.2372800774224315,0,5,0,0,0,0,0,1,0,0,1,0,c1
1.0726752354947977,0.8725287882058415,1,9,1,0,0,0,0,0,0,1,1,0,c3
-0.0191639205212987,1.543997623228042,1,9,0,1,0,0,0,0,0,1,0,0,c3
-0.5286888599954771,1.5484188195138746,0,1,1,0,0,0,0,0,0,1,0,1,c2
